,19086,66160000,66231000,MANSO
1972-08-07,,11.211,,
1972-08-08,,11.211,,
1972-08-09,,11.6272,,
1972-08-10,,11.6272,,
1972-08-11,,11.6272,,
1972-08-12,,11.211,,
1972-08-13,,17.3566,,
1972-08-14,,12.4708,,
1972-08-15,,11.211,,
1972-08-16,,12.0472,,
1972-08-17,,11.211,,
1972-08-18,,10.39,,
1972-08-19,,10.7986,,
1972-08-20,,10.39,,
1972-08-21,,10.39,,
1972-08-22,,10.39,,
1972-08-23,,9.98544,,
1972-08-24,,9.98544,,
1972-08-25,,9.98544,,
1972-08-26,,9.58487,,
1972-08-27,,9.58487,,
1972-08-28,,9.58487,,
1972-08-29,,9.58487,,
1972-08-30,,9.58487,,
1972-08-31,,8.79618,,
1972-09-01,,8.79618,,
1972-09-02,,8.79618,,
1972-09-03,,8.79618,,
1972-09-04,,9.18842,,
1972-09-05,,9.58487,,
1972-09-06,,9.58487,,
1972-09-07,,9.58487,,
1972-09-08,,9.58487,,
1972-09-09,,9.58487,,
1972-09-10,,9.58487,,
1972-09-11,,9.58487,,
1972-09-12,,9.58487,,
1972-09-13,,15.534,,
1972-09-14,,25.1124,,
1972-09-15,,68.0838,,
1972-09-16,,22.6134,,
1972-09-17,,17.3566,,
1972-09-18,,18.7557,,
1972-09-19,,12.8981,,
1972-09-20,,11.211,,
1972-09-21,,13.7631,,
1972-09-22,,13.3289,,
1972-09-23,,12.4708,,
1972-09-24,,12.0472,,
1972-09-25,,10.7986,,
1972-09-26,,10.39,,
1972-09-27,,15.0863,,
1972-09-28,,10.39,,
1972-09-29,,9.58487,,
1972-09-30,,15.534,,
1972-10-01,,12.4708,,
1972-10-02,,16.8962,,
1972-10-03,,13.7631,,
1972-10-04,,12.8981,,
1972-10-05,,10.39,,
1972-10-06,,10.7986,,
1972-10-07,,12.0472,,
1972-10-08,,11.211,,
1972-10-09,,12.0472,,
1972-10-10,,15.534,,
1972-10-11,,14.2008,,
1972-10-12,,20.1813,,
1972-10-13,,57.4914,,
1972-10-14,,32.4374,,
1972-10-15,,39.6324,,
1972-10-16,,110.39,,
1972-10-17,,20.1813,,
1972-10-18,,16.439,,
1972-10-19,,19.7032,,
1972-10-20,,15.9849,,
1972-10-21,,27.1573,,
1972-10-22,,18.7557,,
1972-10-23,,14.2008,,
1972-10-24,,12.0472,,
1972-10-25,,11.211,,
1972-10-26,,11.211,,
1972-10-27,,11.211,,
1972-10-28,,52.5706,,
1972-10-29,,28.1945,,
1972-10-30,,16.8962,,
1972-10-31,,14.6419,,
1972-11-01,,12.4708,,
1972-11-02,,12.0472,,
1972-11-03,,60.6216,,
1972-11-04,,45.9883,,
1972-11-05,,38.5025,,
1972-11-06,,38.5025,,
1972-11-07,,40.7705,,
1972-11-08,,23.1079,,
1972-11-09,,20.1813,,
1972-11-10,,20.1813,,
1972-11-11,,12.8981,,
1972-11-12,,26.6424,,
1972-11-13,,50.1518,,
1972-11-14,,47.1687,,
1972-11-15,,139.228,,
1972-11-16,,64.5423,,
1972-11-17,,36.8229,,
1972-11-18,,94.9358,,
1972-11-19,,411.634,,
1972-11-20,,291.336,,
1972-11-21,,132.936,,
1972-11-22,,437.649,,
1972-11-23,,546.595,,
1972-11-24,,308.589,,
1972-11-25,,88.8844,,
1972-11-26,,73.5365,,
1972-11-27,,96.3022,,
1972-11-28,,84.9389,,
1972-11-29,,53.7905,,
1972-11-30,,52.5706,,
1972-12-01,,50.7538,,
1972-12-02,,34.6129,,
1972-12-03,,46.5775,,
1972-12-04,,40.7705,,
1972-12-05,,55.6333,,
1972-12-06,,43.65,,
1972-12-07,,55.6333,,
1972-12-08,,86.2461,,
1972-12-09,,59.3646,,
1972-12-10,,190.034,,
1972-12-11,,398.262,,
1972-12-12,,84.2883,,
1972-12-13,,94.9358,,
1972-12-14,,59.3646,,
1972-12-15,,73.5365,,
1972-12-16,,103.25,,
1972-12-17,,362.695,,
1972-12-18,,486.329,,
1972-12-19,,351.136,,
1972-12-20,,486.329,,
1972-12-21,,486.329,,
1972-12-22,,362.695,,
1972-12-23,,422.705,,
1972-12-24,,486.329,,
1972-12-25,,486.329,,
1972-12-26,,362.695,,
1972-12-27,,192.738,,
1972-12-28,,274.481,,
1972-12-29,,132.936,,
1972-12-30,,153.806,,
1972-12-31,,217.753,,
1973-01-01,,127.526,,
1973-01-02,,252.973,,
1973-01-03,,435.144,,
1973-01-04,,191.835,,
1973-01-05,,154.632,,
1973-01-06,,93.5773,,
1973-01-07,,90.2154,,
1973-01-08,,84.2883,,
1973-01-09,,86.2461,,
1973-01-10,,72.3103,,
1973-01-11,,62.8,,
1973-01-12,,87.5613,,
1973-01-13,,78.5232,,
1973-01-14,,88.2218,,
1973-01-15,,78.5232,,
1973-01-16,,82.9931,,
1973-01-17,,77.2643,,
1973-01-18,,138.435,,
1973-01-19,,129.062,,
1973-01-20,,169.816,,
1973-01-21,,506.105,,
1973-01-22,,609.64,,
1973-01-23,,454.072,,
1973-01-24,,210.214,,
1973-01-25,,329.588,,
1973-01-26,,362.695,,
1973-01-27,,422.705,,
1973-01-28,,326.236,,
1973-01-29,,164.692,,
1973-01-30,,144.828,,
1973-01-31,,132.157,,
1973-02-01,,334.079,,
1973-02-02,,205.556,,
1973-02-03,,187.346,,
1973-02-04,,129.062,,
1973-02-05,,169.816,,
1973-02-06,,274.481,,
1973-02-07,,210.214,,
1973-02-08,,152.981,,
1973-02-09,,188.24,,
1973-02-10,,226.36,,
1973-02-11,,162.998,,
1973-02-12,,112.569,,
1973-02-13,,154.632,,
1973-02-14,,156.291,,
1973-02-15,,168.958,,
1973-02-16,,228.29,,
1973-02-17,,299.913,,
1973-02-18,,250.961,,
1973-02-19,,169.816,,
1973-02-20,,152.981,,
1973-02-21,,147.255,,
1973-02-22,,139.228,,
1973-02-23,,132.936,,
1973-02-24,,187.346,,
1973-02-25,,213.97,,
1973-02-26,,265.178,,
1973-02-27,,259.047,,
1973-02-28,,300.992,,
1973-03-01,,374.403,,
1973-03-02,,312.964,,
1973-03-03,,195.457,,
1973-03-04,,180.251,,
1973-03-05,,144.828,,
1973-03-06,,164.692,,
1973-03-07,,178.495,,
1973-03-08,,168.958,,
1973-03-09,,182.899,,
1973-03-10,,179.372,,
1973-03-11,,147.255,,
1973-03-12,,129.833,,
1973-03-13,,90.8838,,
1973-03-14,,78.5232,,
1973-03-15,,74.1527,,
1973-03-16,,82.3485,,
1973-03-17,,128.293,,
1973-03-18,,108.228,,
1973-03-19,,68.6813,,
1973-03-20,,62.2235,,
1973-03-21,,58.7385,,
1973-03-22,,64.5423,,
1973-03-23,,56.8704,,
1973-03-24,,65.1273,,
1973-03-25,,62.2235,,
1973-03-26,,65.7144,,
1973-03-27,,74.1527,,
1973-03-28,,141.617,,
1973-03-29,,195.457,,
1973-03-30,,200.941,,
1973-03-31,,277.611,,
1973-04-01,,140.819,,
1973-04-02,,79.7903,,
1973-04-03,,89.5489,,
1973-04-04,,78.5232,,
1973-04-05,,62.8,,
1973-04-06,,58.7385,,
1973-04-07,,51.9632,,
1973-04-08,,48.9531,,
1973-04-09,,53.7905,,
1973-04-10,,75.3912,,
1973-04-11,,89.5489,,
1973-04-12,,127.526,,
1973-04-13,,175.003,,
1973-04-14,,152.981,,
1973-04-15,,66.8949,,
1973-04-16,,61.2525,,
1973-04-17,,56.8704,,
1973-04-18,,63.9594,,
1973-04-19,,57.4914,,
1973-04-20,,57.4914,,
1973-04-21,,56.251,,
1973-04-22,,64.5423,,
1973-04-23,,71.0924,,
1973-04-24,,50.7538,,
1973-04-25,,43.0702,,
1973-04-26,,40.7705,,
1973-04-27,,40.2004,,
1973-04-28,,39.0665,,
1973-04-29,,48.3565,,
1973-04-30,,81.0654,,
1973-05-01,,94.9358,,
1973-05-02,,59.3646,,
1973-05-03,,99.0581,,
1973-05-04,,190.934,,
1973-05-05,,130.606,,
1973-05-06,,76.6379,,
1973-05-07,,55.0173,,
1973-05-08,,47.1687,,
1973-05-09,,62.8,,
1973-05-10,,159.63,,
1973-05-11,,167.246,,
1973-05-12,,120.703,,
1973-05-13,,64.5423,,
1973-05-14,,56.251,,
1973-05-15,,43.65,,
1973-05-16,,39.0665,,
1973-05-17,,37.3807,,
1973-05-18,,35.7137,,
1973-05-19,,34.0657,,
1973-05-20,,35.1622,,
1973-05-21,,32.9779,,
1973-05-22,,34.0657,,
1973-05-23,,31.899,,
1973-05-24,,37.9406,,
1973-05-25,,42.4923,,
1973-05-26,,41.9164,,
1973-05-27,,38.5025,,
1973-05-28,,36.2673,,
1973-05-29,,31.3629,,
1973-05-30,,28.7168,,
1973-05-31,,27.6747,,
1973-06-01,,28.7168,,
1973-06-02,,27.6747,,
1973-06-03,,27.6747,,
1973-06-04,,26.6424,,
1973-06-05,,23.6052,,
1973-06-06,,26.6424,,
1973-06-07,,24.6074,,
1973-06-08,,22.6134,,
1973-06-09,,23.6052,,
1973-06-10,,22.6134,,
1973-06-11,,23.6052,,
1973-06-12,,25.1124,,
1973-06-13,,24.6074,,
1973-06-14,,23.6052,,
1973-06-15,,22.6134,,
1973-06-16,,22.1215,,
1973-06-17,,22.6134,,
1973-06-18,,25.1124,,
1973-06-19,,51.3576,,
1973-06-20,,63.9594,,
1973-06-21,,44.8153,,
1973-06-22,,29.7682,,
1973-06-23,,23.1079,,
1973-06-24,,20.6622,,
1973-06-25,,24.105,,
1973-06-26,,25.1124,,
1973-06-27,,24.6074,,
1973-06-28,,21.6323,,
1973-06-29,,19.228,,
1973-06-30,,18.7557,,
1973-07-01,,18.7557,,
1973-07-02,,18.2863,,
1973-07-03,,18.2863,,
1973-07-04,,17.3566,,
1973-07-05,,19.228,,
1973-07-06,,18.7557,,
1973-07-07,,18.2863,,
1973-07-08,,17.8199,,
1973-07-09,,17.8199,,
1973-07-10,,17.3566,,
1973-07-11,,17.3566,,
1973-07-12,,17.3566,,
1973-07-13,,17.3566,,
1973-07-14,,16.8962,,
1973-07-15,,16.8962,,
1973-07-16,,16.8962,,
1973-07-17,,16.439,,
1973-07-18,,16.439,,
1973-07-19,,16.439,,
1973-07-20,,15.9849,,
1973-07-21,,15.9849,,
1973-07-22,,15.9849,,
1973-07-23,,15.534,,
1973-07-24,,15.534,,
1973-07-25,,15.534,,
1973-07-26,,15.534,,
1973-07-27,,15.534,,
1973-07-28,,15.0863,,
1973-07-29,,15.0863,,
1973-07-30,,15.0863,,
1973-07-31,,15.0863,,
1973-08-01,,15.0863,,
1973-08-02,,15.0863,,
1973-08-03,,15.0863,,
1973-08-04,,15.0863,,
1973-08-05,,14.6419,,
1973-08-06,,14.6419,,
1973-08-07,,14.6419,,
1973-08-08,,14.6419,,
1973-08-09,,15.0863,,
1973-08-10,,15.0863,,
1973-08-11,,15.0863,,
1973-08-12,,15.0863,,
1973-08-13,,15.0863,,
1973-08-14,,15.0863,,
1973-08-15,,15.0863,,
1973-08-16,,15.0863,,
1973-08-17,,15.0863,,
1973-08-18,,15.0863,,
1973-08-19,,15.0863,,
1973-08-20,,14.6419,,
1973-08-21,,14.6419,,
1973-08-22,,14.6419,,
1973-08-23,,14.6419,,
1973-08-24,,13.7631,,
1973-08-25,,13.7631,,
1973-08-26,,13.7631,,
1973-08-27,,13.7631,,
1973-08-28,,13.7631,,
1973-08-29,,13.7631,,
1973-08-30,,13.7631,,
1973-08-31,,12.8981,,
1973-09-01,,12.8981,,
1973-09-02,,12.8981,,
1973-09-03,,12.8981,,
1973-09-04,,12.8981,,
1973-09-05,,12.8981,,
1973-09-06,,12.8981,,
1973-09-07,,12.8981,,
1973-09-08,,12.8981,,
1973-09-09,,12.4708,,
1973-09-10,,12.4708,,
1973-09-11,,12.4708,,
1973-09-12,,12.4708,,
1973-09-13,,12.4708,,
1973-09-14,,12.4708,,
1973-09-15,,12.4708,,
1973-09-16,,12.4708,,
1973-09-17,,12.4708,,
1973-09-18,,15.9849,,
1973-09-19,,19.7032,,
1973-09-20,,19.7032,,
1973-09-21,,16.439,,
1973-09-22,,12.8981,,
1973-09-23,,12.8981,,
1973-09-24,,12.8981,,
1973-09-25,,12.8981,,
1973-09-26,,12.4708,,
1973-09-27,,12.0472,,
1973-09-28,,12.0472,,
1973-09-29,,12.0472,,
1973-09-30,,24.6074,,
1973-10-01,,24.6074,,
1973-10-02,,17.3566,,
1973-10-03,,40.7705,,
1973-10-04,,48.3565,,
1973-10-05,,43.65,,
1973-10-06,,40.7705,,
1973-10-07,,37.9406,,
1973-10-08,,24.6074,,
1973-10-09,,35.1622,,
1973-10-10,,27.1573,,
1973-10-11,,18.7557,,
1973-10-12,,20.6622,,
1973-10-13,,17.3566,,
1973-10-14,,16.439,,
1973-10-15,,16.439,,
1973-10-16,,15.9849,,
1973-10-17,,16.8962,,
1973-10-18,,26.1299,,
1973-10-19,,29.7682,,
1973-10-20,,24.6074,,
1973-10-21,,22.6134,,
1973-10-22,,19.7032,,
1973-10-23,,18.2863,,
1973-10-24,,17.3566,,
1973-10-25,,16.439,,
1973-10-26,,23.6052,,
1973-10-27,,70.4865,,
1973-10-28,,49.5515,,
1973-10-29,,35.1622,,
1973-10-30,,31.3629,,
1973-10-31,,36.8229,,
1973-11-01,,70.4865,,
1973-11-02,,152.157,,
1973-11-03,,210.214,,
1973-11-04,,362.695,,
1973-11-05,,264.152,,
1973-11-06,,200.941,,
1973-11-07,,148.882,,
1973-11-08,,132.936,,
1973-11-09,,106.796,,
1973-11-10,,73.5365,,
1973-11-11,,75.3912,,
1973-11-12,,77.8928,,
1973-11-13,,79.7903,,
1973-11-14,,86.2461,,
1973-11-15,,84.2883,,
1973-11-16,,86.2461,,
1973-11-17,,82.9931,,
1973-11-18,,82.3485,,
1973-11-19,,80.4268,,
1973-11-20,,78.5232,,
1973-11-21,,72.3103,,
1973-11-22,,76.6379,,
1973-11-23,,229.258,,
1973-11-24,,217.753,,
1973-11-25,,208.346,,
1973-11-26,,199.106,,
1973-11-27,,190.034,,
1973-11-28,,258.031,,
1973-11-29,,76.6379,,
1973-11-30,,54.403,,
1973-12-01,,48.9531,,
1973-12-02,,42.4923,,
1973-12-03,,36.8229,,
1973-12-04,,31.3629,,
1973-12-05,,40.7705,,
1973-12-06,,51.3576,,
1973-12-07,,64.5423,,
1973-12-08,,79.7903,,
1973-12-09,,106.796,,
1973-12-10,,132.936,,
1973-12-11,,322.897,,
1973-12-12,,210.214,,
1973-12-13,,152.981,,
1973-12-14,,110.39,,
1973-12-15,,73.5365,,
1973-12-16,,52.5706,,
1973-12-17,,32.4374,,
1973-12-18,,36.8229,,
1973-12-19,,45.4009,,
1973-12-20,,67.4883,,
1973-12-21,,191.835,,
1973-12-22,,157.124,,
1973-12-23,,110.39,,
1973-12-24,,70.4865,,
1973-12-25,,43.65,,
1973-12-26,,43.65,,
1973-12-27,,46.5775,,
1973-12-28,,138.435,,
1973-12-29,,362.695,,
1973-12-30,,362.695,,
1973-12-31,,210.214,,
1974-01-01,,172.401,,
1974-01-02,,176.745,,
1974-01-03,,172.401,,
1974-01-04,,176.745,,
1974-01-05,,177.619,,
1974-01-06,,177.619,,
1974-01-07,,157.124,,
1974-01-08,,148.068,,
1974-01-09,,139.228,,
1974-01-10,,131.381,,
1974-01-11,,124.475,,
1974-01-12,,119.954,,
1974-01-13,,113.299,,
1974-01-14,,115.5,,
1974-01-15,,116.238,,
1974-01-16,,151.336,,
1974-01-17,,174.134,,
1974-01-18,,192.738,,
1974-01-19,,221.561,,
1974-01-20,,230.228,,
1974-01-21,,166.393,,
1974-01-22,,208.346,,
1974-01-23,,259.047,,
1974-01-24,,328.469,,
1974-01-25,,259.047,,
1974-01-26,,174.134,,
1974-01-27,,132.936,,
1974-01-28,,148.882,,
1974-01-29,,155.461,,
1974-01-30,,146.444,,
1974-01-31,,134.498,,
1974-02-01,,164.692,,
1974-02-02,,169.816,,
1974-02-03,,182.899,,
1974-02-04,,191.835,,
1974-02-05,,169.816,,
1974-02-06,,144.828,,
1974-02-07,,103.955,,
1974-02-08,,96.3022,,
1974-02-09,,119.954,,
1974-02-10,,126.76,,
1974-02-11,,186.453,,
1974-02-12,,169.816,,
1974-02-13,,152.981,,
1974-02-14,,138.435,,
1974-02-15,,187.346,,
1974-02-16,,169.816,,
1974-02-17,,166.393,,
1974-02-18,,188.24,,
1974-02-19,,216.804,,
1974-02-20,,194.549,,
1974-02-21,,147.255,,
1974-02-22,,204.63,,
1974-02-23,,206.485,,
1974-02-24,,176.745,,
1974-02-25,,141.617,,
1974-02-26,,166.393,,
1974-02-27,,348.842,,
1974-02-28,,237.06,,
1974-03-01,,167.246,,
1974-03-02,,144.828,,
1974-03-03,,173.267,,
1974-03-04,,394.645,,
1974-03-05,,284.969,,
1974-03-06,,271.366,,
1974-03-07,,263.128,,
1974-03-08,,185.562,,
1974-03-09,,392.242,,
1974-03-10,,532.96,,
1974-03-11,,846.198,,
1974-03-12,,1188.41,,
1974-03-13,,1198.22,,
1974-03-14,,1242.91,,
1974-03-15,,1205.6,,
1974-03-16,,806.148,,
1974-03-17,,588.32,,
1974-03-18,,531.604,,
1974-03-19,,438.904,,
1974-03-20,,295.612,,
1974-03-21,,213.97,,
1974-03-22,,178.495,,
1974-03-23,,153.806,,
1974-03-24,,211.151,,
1974-03-25,,346.554,,
1974-03-26,,219.654,,
1974-03-27,,144.022,,
1974-03-28,,133.716,,
1974-03-29,,129.062,,
1974-03-30,,122.961,,
1974-03-31,,140.819,,
1974-04-01,,101.145,,
1974-04-02,,125.235,,
1974-04-03,,121.454,,
1974-04-04,,230.228,,
1974-04-05,,218.702,,
1974-04-06,,206.485,,
1974-04-07,,136.067,,
1974-04-08,,130.606,,
1974-04-09,,157.124,,
1974-04-10,,144.022,,
1974-04-11,,143.219,,
1974-04-12,,131.381,,
1974-04-13,,128.293,,
1974-04-14,,144.022,,
1974-04-15,,242.979,,
1974-04-16,,125.997,,
1974-04-17,,284.969,,
1974-04-18,,237.06,,
1974-04-19,,139.228,,
1974-04-20,,165.541,,
1974-04-21,,155.461,,
1974-04-22,,174.134,,
1974-04-23,,198.191,,
1974-04-24,,430.151,,
1974-04-25,,605.351,,
1974-04-26,,486.329,,
1974-04-27,,353.436,,
1974-04-28,,254.991,,
1974-04-29,,121.454,,
1974-04-30,,113.299,,
1974-05-01,,98.3662,,
1974-05-02,,90.8838,,
1974-05-03,,85.5916,,
1974-05-04,,79.7903,,
1974-05-05,,74.7709,,
1974-05-06,,69.8827,,
1974-05-07,,71.0924,,
1974-05-08,,68.0838,,
1974-05-09,,70.4865,,
1974-05-10,,66.8949,,
1974-05-11,,65.1273,,
1974-05-12,,65.1273,,
1974-05-13,,89.5489,,
1974-05-14,,85.5916,,
1974-05-15,,69.8827,,
1974-05-16,,61.8851,,
1974-05-17,,56.251,,
1974-05-18,,55.6333,,
1974-05-19,,54.403,,
1974-05-20,,51.3576,,
1974-05-21,,49.5515,,
1974-05-22,,48.3565,,
1974-05-23,,47.7617,,
1974-05-24,,45.4009,,
1974-05-25,,44.2317,,
1974-05-26,,44.2317,,
1974-05-27,,50.1518,,
1974-05-28,,47.7617,,
1974-05-29,,43.0702,,
1974-05-30,,44.2317,,
1974-05-31,,44.2317,,
1974-06-01,,41.9164,,
1974-06-02,,40.2004,,
1974-06-03,,41.3424,,
1974-06-04,,40.2004,,
1974-06-05,,39.0665,,
1974-06-06,,37.9406,,
1974-06-07,,38.5025,,
1974-06-08,,37.9406,,
1974-06-09,,36.8229,,
1974-06-10,,36.2673,,
1974-06-11,,35.1622,,
1974-06-12,,34.6129,,
1974-06-13,,34.6129,,
1974-06-14,,33.5207,,
1974-06-15,,32.4374,,
1974-06-16,,32.9779,,
1974-06-17,,32.4374,,
1974-06-18,,33.5207,,
1974-06-19,,32.4374,,
1974-06-20,,31.3629,,
1974-06-21,,31.3629,,
1974-06-22,,30.8291,,
1974-06-23,,30.2975,,
1974-06-24,,29.7682,,
1974-06-25,,29.2413,,
1974-06-26,,28.1945,,
1974-06-27,,28.1945,,
1974-06-28,,27.6747,,
1974-06-29,,27.6747,,
1974-06-30,,27.1573,,
1974-07-01,,27.1573,,
1974-07-02,,26.6424,,
1974-07-03,,26.6424,,
1974-07-04,,26.6424,,
1974-07-05,,26.6424,,
1974-07-06,,26.1299,,
1974-07-07,,26.1299,,
1974-07-08,,25.6199,,
1974-07-09,,25.6199,,
1974-07-10,,25.6199,,
1974-07-11,,25.1124,,
1974-07-12,,24.6074,,
1974-07-13,,24.105,,
1974-07-14,,24.105,,
1974-07-15,,23.6052,,
1974-07-16,,23.6052,,
1974-07-17,,23.6052,,
1974-07-18,,23.6052,,
1974-07-19,,23.6052,,
1974-07-20,,23.1079,,
1974-07-21,,23.1079,,
1974-07-22,,23.1079,,
1974-07-23,,22.6134,,
1974-07-24,,22.6134,,
1974-07-25,,22.6134,,
1974-07-26,,22.1215,,
1974-07-27,,22.1215,,
1974-07-28,,22.1215,,
1974-07-29,,21.6323,,
1974-07-30,,21.6323,,
1974-07-31,,21.6323,,
1974-08-01,,21.1459,,
1974-08-02,,21.1459,,
1974-08-03,,21.1459,,
1974-08-04,,20.6622,,
1974-08-05,,20.6622,,
1974-08-06,,20.6622,,
1974-08-07,,20.1813,,
1974-08-08,,20.1813,,
1974-08-09,,20.1813,,
1974-08-10,,19.7032,,
1974-08-11,,19.7032,,
1974-08-12,,19.7032,,
1974-08-13,,19.228,,
1974-08-14,,19.228,,
1974-08-15,,19.228,,
1974-08-16,,20.6622,,
1974-08-17,,20.6622,,
1974-08-18,,20.1813,,
1974-08-19,,19.7032,,
1974-08-20,,19.228,,
1974-08-21,,18.7557,,
1974-08-22,,18.7557,,
1974-08-23,,18.2863,,
1974-08-24,,17.8199,,
1974-08-25,,17.8199,,
1974-08-26,,17.3566,,
1974-08-27,,17.3566,,
1974-08-28,,16.8962,,
1974-08-29,,16.8962,,
1974-08-30,,16.8962,,
1974-08-31,,16.8962,,
1974-09-01,,16.439,,
1974-09-02,,16.439,,
1974-09-03,,16.439,,
1974-09-04,,15.9849,,
1974-09-05,,15.9849,,
1974-09-06,,15.9849,,
1974-09-07,,15.534,,
1974-09-08,,15.534,,
1974-09-09,,15.534,,
1974-09-10,,15.534,,
1974-09-11,,15.534,,
1974-09-12,,15.534,,
1974-09-13,,15.534,,
1974-09-14,,15.9849,,
1974-09-15,,15.9849,,
1974-09-16,,16.439,,
1974-09-17,,17.3566,,
1974-09-18,,17.8199,,
1974-09-19,,20.1813,,
1974-09-20,,21.1459,,
1974-09-21,,22.1215,,
1974-09-22,,22.1215,,
1974-09-23,,21.1459,,
1974-09-24,,25.6199,,
1974-09-25,,29.7682,,
1974-09-26,,35.1622,,
1974-09-27,,34.0657,,
1974-09-28,,30.8291,,
1974-09-29,,26.1299,,
1974-09-30,,21.1459,,
1974-10-01,,21.1459,,
1974-10-02,,31.3629,,
1974-10-03,,34.0657,,
1974-10-04,,28.7168,,
1974-10-05,,35.1622,,
1974-10-06,,45.4009,,
1974-10-07,,35.1622,,
1974-10-08,,32.4374,,
1974-10-09,,30.8291,,
1974-10-10,,28.7168,,
1974-10-11,,26.6424,,
1974-10-12,,24.105,,
1974-10-13,,17.3566,,
1974-10-14,,17.3566,,
1974-10-15,,21.1459,,
1974-10-16,,29.7682,,
1974-10-17,,40.7705,,
1974-10-18,,262.105,,
1974-10-19,,140.819,,
1974-10-20,,70.4865,,
1974-10-21,,35.1622,,
1974-10-22,,28.7168,,
1974-10-23,,39.6324,,
1974-10-24,,48.3565,,
1974-10-25,,58.7385,,
1974-10-26,,79.7903,,
1974-10-27,,334.079,,
1974-10-28,,219.654,,
1974-10-29,,152.981,,
1974-10-30,,229.258,,
1974-10-31,,353.436,,
1974-11-01,,219.654,,
1974-11-02,,121.454,,
1974-11-03,,96.3022,,
1974-11-04,,99.7519,,
1974-11-05,,49.5515,,
1974-11-06,,39.6324,,
1974-11-07,,33.5207,,
1974-11-08,,25.6199,,
1974-11-09,,24.105,,
1974-11-10,,22.1215,,
1974-11-11,,21.1459,,
1974-11-12,,20.1813,,
1974-11-13,,21.1459,,
1974-11-14,,22.6134,,
1974-11-15,,24.105,,
1974-11-16,,26.6424,,
1974-11-17,,28.1945,,
1974-11-18,,24.105,,
1974-11-19,,22.1215,,
1974-11-20,,21.1459,,
1974-11-21,,20.1813,,
1974-11-22,,21.1459,,
1974-11-23,,37.9406,,
1974-11-24,,41.3424,,
1974-11-25,,44.8153,,
1974-11-26,,47.1687,,
1974-11-27,,50.1518,,
1974-11-28,,57.4914,,
1974-11-29,,79.7903,,
1974-11-30,,103.25,,
1974-12-01,,116.238,,
1974-12-02,,127.526,,
1974-12-03,,139.228,,
1974-12-04,,119.954,,
1974-12-05,,105.372,,
1974-12-06,,94.9358,,
1974-12-07,,36.8229,,
1974-12-08,,92.901,,
1974-12-09,,96.3022,,
1974-12-10,,50.1518,,
1974-12-11,,47.7617,,
1974-12-12,,64.5423,,
1974-12-13,,92.901,,
1974-12-14,,253.981,,
1974-12-15,,317.363,,
1974-12-16,,290.271,,
1974-12-17,,229.258,,
1974-12-18,,88.2218,,
1974-12-19,,82.3485,,
1974-12-20,,77.8928,,
1974-12-21,,82.9931,,
1974-12-22,,89.5489,,
1974-12-23,,90.8838,,
1974-12-24,,92.2267,,
1974-12-25,,106.796,,
1974-12-26,,123.717,,
1974-12-27,,152.981,,
1974-12-28,,290.271,,
1974-12-29,,368.53,,
1974-12-30,,279.705,,
1974-12-31,,174.134,,
1975-01-01,,152.981,,
1975-01-02,,200.941,,
1975-01-03,,224.435,,
1975-01-04,,152.981,,
1975-01-05,,125.235,,
1975-01-06,,116.238,,
1975-01-07,,111.841,,
1975-01-08,,107.511,,
1975-01-09,,168.101,,
1975-01-10,,157.957,,
1975-01-11,,94.9358,,
1975-01-12,,105.372,,
1975-01-13,,98.3662,,
1975-01-14,,187.346,,
1975-01-15,,169.816,,
1975-01-16,,132.936,,
1975-01-17,,96.3022,,
1975-01-18,,70.4865,,
1975-01-19,,65.7144,,
1975-01-20,,75.3912,,
1975-01-21,,82.9931,,
1975-01-22,,75.3912,,
1975-01-23,,79.1557,,
1975-01-24,,89.5489,,
1975-01-25,,311.868,,
1975-01-26,,264.152,,
1975-01-27,,224.435,,
1975-01-28,,190.034,,
1975-01-29,,176.745,,
1975-01-30,,151.336,,
1975-01-31,,143.219,,
1975-02-01,,136.067,,
1975-02-02,,131.381,,
1975-02-03,,124.475,,
1975-02-04,,116.978,,
1975-02-05,,498.156,,
1975-02-06,,248.956,,
1975-02-07,,229.258,,
1975-02-08,,182.899,,
1975-02-09,,172.401,,
1975-02-10,,163.844,,
1975-02-11,,155.461,,
1975-02-12,,152.157,,
1975-02-13,,147.255,,
1975-02-14,,139.228,,
1975-02-15,,127.526,,
1975-02-16,,100.448,,
1975-02-17,,89.5489,,
1975-02-18,,81.7059,,
1975-02-19,,165.541,,
1975-02-20,,92.901,,
1975-02-21,,85.5916,,
1975-02-22,,82.3485,,
1975-02-23,,140.819,,
1975-02-24,,140.022,,
1975-02-25,,136.067,,
1975-02-26,,128.293,,
1975-02-27,,124.475,,
1975-02-28,,218.702,,
1975-03-01,,191.835,,
1975-03-02,,176.745,,
1975-03-03,,148.882,,
1975-03-04,,140.819,,
1975-03-05,,317.363,,
1975-03-06,,243.971,,
1975-03-07,,219.654,,
1975-03-08,,200.941,,
1975-03-09,,169.816,,
1975-03-10,,132.936,,
1975-03-11,,103.955,,
1975-03-12,,109.667,,
1975-03-13,,147.255,,
1975-03-14,,117.719,,
1975-03-15,,84.9389,,
1975-03-16,,88.8844,,
1975-03-17,,76.6379,,
1975-03-18,,75.3912,,
1975-03-19,,112.569,,
1975-03-20,,148.068,,
1975-03-21,,227.324,,
1975-03-22,,140.819,,
1975-03-23,,72.3103,,
